date,equity,index_close,holding
2025-11-25,1717157.0752101305,4490.4,600802
2025-11-26,1647510.1448869223,4517.63,603686
2025-11-27,1597897.2797085429,4515.4,603686
2025-11-28,1668081.3328877143,4526.66,603686
2025-12-01,1675341.7521821111,4576.49,603686
2025-12-02,1732820.0715960874,4554.33,603686
2025-12-03,1561595.183236558,4531.05,603686
2025-12-04,1475075.1866449933,4546.57,603686
2025-12-05,1500486.654175383,4584.54,603686
2025-12-08,1650535.3195929215,4621.75,603686
2025-12-09,1693492.8004181036,4598.22,002451
2025-12-10,1671866.6644599156,4591.83,002451
2025-12-11,1630277.9414634006,4552.18,002451
2025-12-12,1793305.7356097403,4580.95,002451
2025-12-15,1819922.51832751,4552.06,002474
2025-12-16,1704174.021564997,4497.55,002474
2025-12-17,1697051.0371488424,4579.88,002474
2025-12-18,1695270.2910448038,4552.79,002474
2025-12-19,1711297.0059811517,4568.18,002474
2025-12-22,1682805.068316533,4611.62,002474
2025-12-23,1652532.3845478757,4620.73,002474
2025-12-24,1691708.7988367262,4634.06,002474
2025-12-25,1723762.2287094223,4642.54,002474
2025-12-26,1739788.9436457702,4657.24,002474
2025-12-29,1713077.7520851903,4639.37,002474
2025-12-30,1697051.0371488424,4651.28,002474
2025-12-31,1755815.658582118,4629.94,002474
2026-01-05,1807457.2955992394,4717.75,002474
2026-01-06,1823484.010535587,4790.69,002474
2026-01-07,1784307.5962467366,4776.67,002474
2026-01-08,1853756.6943042444,4737.65,002474
2026-01-09,1848414.4559921285,4758.92,002474
2026-01-12,1949916.983922332,4789.92,002474
2026-01-13,1855537.440408283,4761.03,002474
2026-01-14,1896494.6008011722,4741.93,002474
2026-01-15,1837729.9793678964,4751.43,002474
2026-01-16,1770061.6274144272,4731.87,002474
2026-01-19,1793211.32676693,4734.46,002474
2026-01-20,1711297.0059811517,4718.88,002474
2026-01-21,1700612.5293569197,4723.07,002474
2026-01-22,1761157.8968942342,4723.71,002474
2026-01-23,1754034.9124780793,4702.5,002474
2026-01-26,1593767.7631146,4706.96,002474
2026-01-27,1620478.95467518,4705.69,002474
2026-01-28,1590206.2709065229,4717.99,002474
2026-01-29,1584864.032594407,4753.87,002474
2026-01-30,1561714.3332419042,4706.34,002474
2026-02-02,1540345.3799934406,4605.98,002474
2026-02-03,1586644.7786984455,4660.11,002474
2026-02-04,1591987.0170105614,4698.68,002474
2026-02-05,1595548.509218639,4670.42,002474
2026-02-06,1593767.7631146,4643.6,002474
2026-02-09,1620478.95467518,4719.06,002474
2026-02-10,1643628.6540276827,4724.3,002474
2026-02-11,1625821.1929872963,4713.82,002202
2026-02-12,1604748.09818424,4719.58,002202
2026-02-13,1590060.7896851404,4660.41,002202
2026-02-24,1665413.0680718257,4707.54,002202
2026-02-25,1740765.3464585114,4735.89,002202
2026-02-26,1812286.1530628228,4726.87,002202
2026-02-27,1816756.2034755922,4710.65,601212
2026-03-02,1998431.8238231516,4728.67,601212
2026-03-03,1803172.9795243728,4655.9,002342
2026-03-04,1856590.676172133,4602.62,002342
2026-03-05,1880042.3478711492,4647.69,002342
2026-03-06,1860499.2881219687,4660.44,002342
2026-03-09,1847470.5816225153,4615.46,002342
2026-03-10,1883950.9598209849,4674.76,002342
2026-03-11,1840956.2283727885,4704.5,002342
2026-03-12,1791447.1436748647,4687.56,002342
2026-03-13,1723697.8698777065,4669.14,002342
2026-03-16,1848773.4522724603,4671.56,002342
2026-03-17,1756269.6361263404,4637.44,000070
2026-03-18,1802785.821579299,4658.33,000070
2026-03-19,1726771.567302513,4583.25,000070
