date,equity,index_close,holding
2026-01-05,986052.5090607452,4717.75,000407
2026-01-06,1001988.7112273836,4790.69,000407
2026-01-07,982068.4585190857,4776.67,000407
2026-01-08,984060.4837899155,4737.65,000735
2026-01-09,973809.8537504371,4758.92,000735
2026-01-12,963559.223710959,4789.92,000735
2026-01-13,937363.1691656255,4761.03,000735
2026-01-14,925973.5802328718,4741.93,000735
2026-01-15,908889.1968337413,4751.43,000735
2026-01-16,898638.566794263,4731.87,000735
2026-01-19,928251.4980194225,4734.46,000735
2026-01-20,900916.4845808137,4718.88,000735
2026-01-21,889526.89564806,4723.07,000735
2026-01-22,902055.4434740891,4723.71,000735
2026-01-23,918000.8679799442,4702.5,000735
2026-01-26,900916.4845808137,4706.96,000735
2026-01-27,887248.9778615094,4705.69,000735
2026-01-28,914583.991300118,4717.99,000735
2026-01-29,925973.5802328718,4753.87,000735
2026-01-30,962420.2648176834,4706.34,000735
2026-02-02,908889.1968337413,4605.98,000735
2026-02-03,897499.6079009876,4660.11,000735
2026-02-04,896360.6490077121,4698.68,000735
2026-02-05,890665.8545413356,4670.42,000735
2026-02-06,881554.1833951325,4643.6,000735
2026-02-09,896360.6490077121,4719.06,000735
2026-02-10,881554.1833951325,4724.3,000735
2026-02-11,882693.1422884079,4713.82,000735
2026-02-12,865608.7588892773,4719.58,000735
2026-02-13,870164.5944623788,4660.41,000735
2026-02-24,875859.3889287558,4707.54,000735
2026-02-25,888387.9367547847,4735.89,000735
2026-02-26,879276.2656085817,4726.87,000735
2026-02-27,892943.7723278861,4710.65,000735
2026-03-02,874720.4300354803,4728.67,000735
2026-03-03,863330.8411027268,4655.9,000735
2026-03-04,865608.7588892773,4602.62,000735
2026-03-05,854219.1699565237,4647.69,000735
2026-03-06,883832.1011816832,4660.44,000735
2026-03-09,866747.7177825528,4615.46,000735
2026-03-10,871303.5533556542,4674.76,000735
2026-03-11,869025.6355691035,4704.5,000735
2026-03-12,880415.2245018571,4687.56,000735
2026-03-13,867886.6766758282,4669.14,000735
2026-03-16,875859.3889287558,4671.56,000735
2026-03-17,863330.8411027268,4637.44,000735
2026-03-18,845107.4988103209,4658.33,000735
2026-03-19,823467.279838089,4583.25,000735
