date,equity,index_close,holding
2025-12-03,1094172.4275762597,4531.05,603686
2025-12-04,1033549.9335261219,4546.57,603686
2025-12-05,1051355.1415688198,4584.54,603686
2025-12-08,1156490.655725702,4621.75,603686
2025-12-09,1186589.9359883575,4598.22,002451
2025-12-10,1171437.01932053,4591.83,002451
2025-12-11,1142296.7949593228,4552.18,002451
2025-12-12,1256526.4744552549,4580.95,002451
2025-12-15,1275176.2180464275,4552.06,002474
2025-12-16,1194074.012397682,4497.55,002474
2025-12-17,1189083.1074346823,4579.88,002474
2025-12-18,1187835.3811939324,4552.79,002474
2025-12-19,1199064.9173606818,4568.18,002474
2025-12-22,1179101.2975086828,4611.62,002474
2025-12-23,1157889.951415934,4620.73,002474
2025-12-24,1185339.9287124325,4634.06,002474
2025-12-25,1207799.0010459311,4642.54,002474
2025-12-26,1219028.5372126806,4657.24,002474
2025-12-29,1200312.6436014315,4639.37,002474
2025-12-30,1189083.1074346823,4651.28,002474
2025-12-31,1230258.07337943,4629.94,002474
2026-01-05,1266442.134361178,4717.75,002474
2026-01-06,1277671.6705279273,4790.69,002474
2026-01-07,1250221.6932314287,4776.67,002474
2026-01-08,1298883.016620676,4737.65,000735
2026-01-09,1285352.985197544,4758.92,000735
2026-01-12,1271822.953774412,4789.92,000735
2026-01-13,1237246.2068041856,4761.03,000735
2026-01-14,1222212.838556261,4741.93,000735
2026-01-15,1199662.7861843742,4751.43,000735
2026-01-16,1186132.754761242,4731.87,000735
2026-01-19,1225219.512205846,4734.46,000735
2026-01-20,1189139.4284108272,4718.88,000735
2026-01-21,1174106.0601629026,4723.07,000735
2026-01-22,1190642.7652356196,4723.71,000735
2026-01-23,1211689.480782714,4702.5,000735
2026-01-26,1189139.4284108272,4706.96,000735
2026-01-27,1171099.386513318,4705.69,000735
2026-01-28,1207179.4703083364,4717.99,000735
2026-01-29,1222212.838556261,4753.87,000735
2026-01-30,1270319.6169496193,4706.34,002413
2026-02-02,1274131.528778425,4605.98,002413
2026-02-03,1368476.3465413752,4660.11,002413
2026-02-04,1354181.6771833524,4698.68,002413
2026-02-05,1396112.7073002195,4670.42,002413
2026-02-06,1464727.1202187282,4643.6,600879
2026-02-09,1492741.026889578,4719.06,600879
2026-02-10,1434426.3640237271,4724.3,600879
2026-02-11,1423563.8287840097,4713.82,600879
2026-02-12,1384115.6744924048,4719.58,600879
2026-02-13,1369822.864966461,4660.41,600879
2026-02-24,1375539.9887768384,4707.54,600879
2026-02-25,1461868.5583135395,4735.89,600879
2026-02-26,1483021.9164119363,4726.87,600986
2026-02-27,1532078.6210260713,4710.65,600986
2026-03-02,1454091.0393318052,4728.67,600986
2026-03-03,1376103.457637539,4655.9,600986
2026-03-04,1383650.6429627903,4602.62,600986
2026-03-05,1402518.6062759194,4647.69,600986
2026-03-06,1373587.7291957883,4660.44,600986
2026-03-09,1407550.0631594202,4615.46,600986
2026-03-10,1400002.8778341687,4674.76,600986
2026-03-11,1372329.864974913,4704.5,600986
2026-03-12,1348430.4447782831,4687.56,600986
2026-03-13,1299373.7401641477,4669.14,600986
2026-03-16,1324531.0245816528,4671.56,600986
2026-03-17,1304405.1970476485,4637.44,600986
2026-03-18,1330820.3456860292,4658.33,600986
2026-03-19,1319499.5676981518,4583.25,600986
