date,equity,index_close,holding
2026-02-26,642096.6831990054,4726.87,600986
2026-02-27,663336.5225923568,4710.65,601212
2026-03-02,729670.1748515925,4728.67,601212
2026-03-03,658376.9971897971,4655.9,601212
2026-03-04,628619.8447744391,4602.62,601212
2026-03-05,622420.4380212394,4647.69,002131
2026-03-06,629683.2202618605,4660.44,002131
2026-03-09,625325.5509174877,4615.46,002342
2026-03-10,637673.3050963944,4674.76,002342
2026-03-11,623120.5948141116,4704.5,603103
2026-03-12,614444.8780967979,4687.56,603103
2026-03-13,598369.2853558934,4669.14,003018
2026-03-16,566572.9146290646,4671.56,003018
2026-03-17,529014.7854483809,4637.44,003018
2026-03-18,581937.6038393443,4658.33,603950
2026-03-19,546612.3179832818,4583.25,603950
