stock_code,stock_name,rank_today,new_price,change_rate,volume_ratio,turnover_rate,deal_amount,rank_yesterday,rank_change,date,ret_T1,ret_T3,ret_T5,ret_T10,ret_T20,rc_bin,cr_bin,month
688267,中触媒,1007,,,,,,5192,4185,2025-12-01,2.3318688746198024,-2.8387968908414996,-2.365664075701257,-6.952840049767084,-5.62115592570871,Q3,,2025-12
002981,朝阳科技,46,,,,,,4213,4167,2025-12-01,7.952103162419388,-3.868590727663501,-5.035308566165186,-11.943506294135709,-12.219834203254521,Q3,,2025-12
603967,中创物流,574,,,,,,4698,4124,2025-12-01,-0.2437043054427379,0.6498781478472715,0.9748172217709072,0.4061738424045336,2.680747359870028,Q3,,2025-12
301499,维科精密,356,,,,,,4453,4097,2025-12-01,2.842809364548504,-0.43478260869564966,0.033444816053518345,-4.8494983277591945,0.33444816053511683,Q3,,2025-12
301501,恒鑫生活,942,,,,,,5020,4078,2025-12-01,0.7537131456439861,-1.7512746619374853,-3.613389492352037,-4.8547993792950495,-2.349811571713578,Q3,,2025-12
920821,则成电子,370,,,,,,4398,4028,2025-12-01,-4.519584867760296,-8.737864077669899,-7.633076665550719,-7.264814194844327,-11.71744224974891,Q3,,2025-12
605108,同庆楼,469,,,,,,4454,3985,2025-12-01,10.005027652086461,8.89894419306183,5.178481649069888,-0.8044243338360957,-2.865761689291102,Q3,,2025-12
603828,ST柯利达,1047,,,,,,5021,3974,2025-12-01,1.6260162601625883,0.9485094850948395,1.21951219512193,1.897018970189679,11.246612466124661,Q3,,2025-12
920634,新威凌,1372,,,,,,5293,3921,2025-12-01,-3.008423586040898,-3.6101083032491044,-1.524267950260727,2.166064981949445,2.567188126754938,Q3,,2025-12
600284,浦东建设,86,,,,,,3968,3882,2025-12-01,0.743494423791824,0.3717472118959009,0.867410161090465,1.1152416356877248,4.832713754646845,Q3,,2025-12
301085,亚康股份,579,,,,,,4451,3872,2025-12-01,-1.1678045274883142,-6.180380883938197,-4.689184333453111,-6.575637800934242,-7.0427596119295615,Q3,,2025-12
003003,天元股份,77,,,,,,3943,3866,2025-12-01,-4.3628808864265896,-8.102493074792239,-3.5318559556786644,-8.240997229916891,-6.301939058171746,Q3,,2025-12
300812,易天股份,112,,,,,,3879,3767,2025-12-01,4.392014519056264,-3.8475499092559096,7.695099818511797,-0.07259528130670878,5.916515426497271,Q2,,2025-12
603559,ST通脉,970,,,,,,4702,3732,2025-12-01,-1.2775842044134622,-3.1358885017421567,-2.4390243902438935,0.23228803716610624,-15.331010452961669,Q2,,2025-12
688711,宏微科技,192,,,,,,5100,4908,2025-12-02,-2.8875379939209744,6.231003039513672,-0.03799392097264542,-8.586626139817632,25.835866261398156,Q4(大),,2025-12
688671,碧兴物联,574,,,,,,5334,4760,2025-12-02,2.3403411344704583,7.417691392304637,12.455374851249502,1.3090043633478654,-6.664022213407373,Q4(大),,2025-12
920445,龙竹科技,578,,,,,,5093,4515,2025-12-02,-5.959065211476256,-0.40803781076478307,6.694011951910195,3.7552327397688323,-4.163144581834299,Q4(大),,2025-12
003011,海象新材,66,,,,,,4450,4384,2025-12-02,-3.341288782816232,-7.955449482895782,-7.517899761336522,-15.95067621320605,-13.643595863166269,Q4(大),,2025-12
600365,ST通葡,513,,,,,,4848,4335,2025-12-02,-1.412429378531066,-3.9548022598869914,-7.062146892655353,-10.73446327683617,-7.909604519774005,Q4(大),,2025-12
600724,宁波富达,49,,,,,,4315,4266,2025-12-02,-2.051282051282022,-4.2735042735042805,-4.102564102564099,-9.9145299145299,-2.9059829059829068,Q4(大),,2025-12
300268,*ST佳沃,808,,,,,,4946,4138,2025-12-02,-4.324324324324325,-6.081081081081086,-7.567567567567579,-16.013513513513523,-8.918918918918916,Q3,,2025-12
600929,雪天盐业,122,,,,,,4219,4097,2025-12-02,2.113821138211369,-2.601626016260161,-3.7398373983739908,-7.967479674796751,-8.780487804878046,Q3,,2025-12
603580,*ST艾艾,1230,,,,,,5186,3956,2025-12-02,-2.0298507462686577,-4.7761194029850795,-4.000000000000014,-13.134328358208947,-2.5671641791044753,Q3,,2025-12
300932,三友联众,658,,,,,,4505,3847,2025-12-02,5.98425196850394,4.881889763779523,2.1259842519685046,-0.15748031496062298,-6.535433070866126,Q3,,2025-12
300889,爱克股份,481,,,,,,4311,3830,2025-12-02,,,,,,Q2,,2025-12
301265,华新环保,276,,,,,,4078,3802,2025-12-02,2.9434546862896926,4.337722695584811,1.7815646785437789,-9.52749806351666,1.8590240123934842,Q2,,2025-12
002969,嘉美包装,133,,,,,,3896,3763,2025-12-02,-0.4901960784313819,5.882352941176472,11.76470588235292,80.14705882352939,330.14705882352945,Q2,,2025-12
688376,美埃科技,1516,,,,,,5271,3755,2025-12-02,1.521739130434785,0.21739130434783593,2.1086956521739086,14.10869565217392,26.391304347826082,Q2,,2025-12
600833,第一医药,438,,,,,,4039,3601,2025-12-02,-1.2693935119887034,-2.60930888575458,-3.9492242595204563,-9.379407616361068,-8.674188998589571,Q2,,2025-12
002992,宝明科技,680,,,,,,4277,3597,2025-12-02,-5.001938735944156,3.5478867778208523,2.268321054672362,-5.77743311360992,-5.893757270259792,Q2,,2025-12
688500,慧辰股份,1601,,,,,,5182,3581,2025-12-02,-4.780285035629451,-4.587292161520196,11.342042755344428,-3.1918052256532103,-10.213776722090262,Q2,,2025-12
603515,欧普照明,1296,,,,,,4850,3554,2025-12-02,0.7730535615682044,-0.3313086692435019,-0.7730535615681933,-0.055218111540578096,-0.7178354500276041,Q2,,2025-12
603033,三维股份,1221,,,,,,4746,3525,2025-12-02,-0.7174887892376525,-2.6905829596412634,-3.228699551569514,-8.340807174887887,-3.4977578475336335,Q2,,2025-12
300941,创识科技,233,,,,,,3746,3513,2025-12-02,2.0362828582006554,6.219918548685666,10.366530914476101,10.181414291003321,-11.847463902258436,Q2,,2025-12
001336,楚环科技,66,,,,,,5011,4945,2025-12-03,-4.312477907387768,-11.594202898550721,-14.103923647932126,-18.522446094026158,-13.538352774832084,Q4(大),,2025-12
603590,康辰药业,73,,,,,,4630,4557,2025-12-03,-4.279327230146901,-7.898658718330854,-9.644453906748996,-11.177347242921009,-15.371513732169472,Q4(大),,2025-12
001211,双枪科技,65,,,,,,4613,4548,2025-12-03,10.006830601092886,-2.4590163934426257,-8.196721311475418,-14.105191256830608,-9.699453551912562,Q4(大),,2025-12
300519,新光药业,121,,,,,,4538,4417,2025-12-03,-1.3667425968109215,-1.252847380410016,-8.143507972665143,-13.55353075170842,-15.148063781321175,Q4(大),,2025-12
688350,富淼科技,819,,,,,,5063,4244,2025-12-03,-3.9148936170212867,-2.3404255319148914,-4.0000000000000036,-5.659574468085104,9.489361702127663,Q4(大),,2025-12
603065,宿迁联盛,191,,,,,,4390,4199,2025-12-03,-2.249718785151855,-1.6872890888638858,1.3498312710911176,-8.773903262092231,-6.5241844769403645,Q3,,2025-12
002913,奥士康,74,,,,,,4163,4089,2025-12-03,2.9684601113172615,6.546514709780027,14.471243042671622,15.080837529817126,13.278558176517375,Q3,,2025-12
301266,宇邦新材,654,,,,,,4730,4076,2025-12-03,-0.1352447930754619,-1.3524479307546633,3.32702190965648,2.5155531512036866,-1.6770354341357763,Q3,,2025-12
002566,益盛药业,33,,,,,,4085,4052,2025-12-03,0.0,-4.309392265193379,-11.270718232044208,-16.574585635359117,-15.690607734806628,Q3,,2025-12
300961,深水海纳,550,,,,,,4592,4042,2025-12-03,-5.226258763543656,-6.564690885914592,-8.413001912045893,-12.683237731038876,-8.795411089866146,Q3,,2025-12
688257,新锐股份,842,,,,,,4774,3932,2025-12-03,-0.819672131147553,12.508909479686391,13.898788310762678,12.437633642195301,22.166785459729166,Q3,,2025-12
603836,海程邦达,564,,,,,,4448,3884,2025-12-03,-2.5341130604288553,-2.858999350227409,-6.042884990253395,-9.941520467836252,-10.591293047433393,Q3,,2025-12
920725,惠丰钻石,267,,,,,,4147,3880,2025-12-03,-4.332425068119905,2.0980926430517632,-2.7792915531335227,-5.095367847411458,-8.14713896457766,Q3,,2025-12
688648,中邮科技,1064,,,,,,4929,3865,2025-12-03,-0.8722032612817565,2.74933636708381,0.5498672734167709,3.868031854379983,16.533940083428146,Q3,,2025-12
603386,骏亚科技,60,,,,,,3916,3856,2025-12-03,10.029069767441868,33.13953488372094,31.831395348837212,9.520348837209314,11.409883720930235,Q3,,2025-12
300596,利安隆,150,,,,,,4006,3856,2025-12-03,-2.018093249826025,-0.8350730688935215,-1.1598237067965478,2.018093249826025,-2.087682672233815,Q3,,2025-12
301456,盘古智能,925,,,,,,4722,3797,2025-12-03,-1.9099590723055893,-0.4092769440654842,-2.830832196452937,-4.53615279672579,7.4351978171896205,Q2,,2025-12
003042,中农联合,399,,,,,,4188,3789,2025-12-03,-1.7867113344500307,-2.9034059184812944,-6.867671691792299,-14.405360134003352,-10.32942490228923,Q2,,2025-12
300910,瑞丰新材,626,,,,,,4361,3735,2025-12-03,-1.1222581193674586,-2.4825709913280036,-3.077707872810753,-1.5133480700561086,-3.84288386328856,Q2,,2025-12
920223,荣亿精密,787,,,,,,4451,3664,2025-12-03,-1.0786516853932504,0.17977528089887507,-6.247191011235953,14.471910112359554,0.6292134831460627,Q2,,2025-12
688319,欧林生物,300,,,,,,5005,4705,2025-12-04,-2.143622722400851,-4.96605930689531,-7.109682029296172,-11.396927474097884,-4.8231511254019255,Q4(大),,2025-12
603211,晋拓股份,207,,,,,,4619,4412,2025-12-04,-0.6578947368420907,4.550438596491246,6.4692982456140635,12.664473684210531,25.986842105263165,Q4(大),,2025-12
920100,三协电机,198,,,,,,4594,4396,2025-12-04,-1.5719112678125313,-5.450271779050963,-4.921404436609366,-8.59409431467606,5.479653298075515,Q4(大),,2025-12
300137,先河环保,423,,,,,,4809,4386,2025-12-04,2.36318407960201,14.054726368159209,15.174129353233834,30.34825870646769,33.08457711442787,Q4(大),,2025-12
301252,同星科技,777,,,,,,4976,4199,2025-12-04,2.418154761904767,14.918154761904766,7.403273809523814,1.7857142857142794,23.363095238095234,Q3,,2025-12
002830,名雕股份,61,,,,,,4208,4147,2025-12-04,9.999999999999986,8.737864077669899,-8.54368932038836,-8.54368932038836,-5.728155339805818,Q3,,2025-12
603709,中源家居,58,,,,,,4149,4091,2025-12-04,10.018105009052514,8.086904043452027,30.77851538925771,4.586602293301145,-0.06035003017502705,Q3,,2025-12
300837,浙矿股份,309,,,,,,4246,3937,2025-12-04,2.1516754850088082,-2.1164021164021163,-2.539682539682553,11.42857142857141,20.987654320987637,Q3,,2025-12
920593,鼎智科技,1111,,,,,,5035,3924,2025-12-04,0.4761904761904745,-2.261904761904754,3.5119047619047716,1.5773809523809579,10.029761904761902,Q3,,2025-12
688020,方邦股份,1163,,,,,,5003,3840,2025-12-04,0.6425325184140407,13.728255759285378,10.390220968500241,6.723084156088377,21.579689703808192,Q3,,2025-12
301160,翔楼新材,573,,,,,,4367,3794,2025-12-04,-0.2907421576128555,-1.4537107880642552,-0.6273909716908888,-1.973986228003044,11.338944146901309,Q2,,2025-12
688330,宏力达,519,,,,,,4283,3764,2025-12-04,-4.2995169082125635,-7.487922705314009,-10.09661835748792,-15.94202898550725,-11.111111111111116,Q2,,2025-12
001205,盛航股份,791,,,,,,4555,3764,2025-12-04,2.6659103800340533,3.0629608621667748,-1.7583664208735028,-2.665910380034031,-4.310833806012471,Q2,,2025-12
301525,儒竞科技,779,,,,,,4523,3744,2025-12-04,1.4697236919459122,-0.270429159318053,-0.5173427395649632,-2.6337448559670684,2.845385067607298,Q2,,2025-12
002535,林州重机,305,,,,,,4034,3729,2025-12-04,0.0,-3.1862745098039214,-6.617647058823528,-9.068627450980394,-4.656862745098033,Q2,,2025-12
300733,西菱动力,377,,,,,,4090,3713,2025-12-04,0.7963594994311762,3.2423208191126207,1.4220705346985163,0.0,7.053469852104666,Q2,,2025-12
300440,运达科技,931,,,,,,4587,3656,2025-12-04,0.16393442622952836,0.16393442622952836,-1.885245901639332,-1.147540983606543,0.24590163934428144,Q2,,2025-12
688160,步科股份,650,,,,,,4289,3639,2025-12-04,12.18801996672212,9.276206322795332,8.787437603993343,-1.071131447587359,52.8702163061564,Q2,,2025-12
603223,恒通股份,133,,,,,,3754,3621,2025-12-04,-1.3973799126637543,-2.2707423580786035,-15.371179039301309,-18.777292576419203,-18.078602620087324,Q2,,2025-12
300305,裕兴股份,1185,,,,,,4805,3620,2025-12-04,4.204204204204198,-0.30030030030030463,-9.009009009009016,-12.762762762762769,-9.909909909909908,Q2,,2025-12
920665,科强股份,667,,,,,,5360,4693,2025-12-05,-2.551724137931022,-7.448275862068954,5.862068965517242,10.482758620689658,0.2758620689655267,Q4(大),,2025-12
688081,兴图新科,580,,,,,,5232,4652,2025-12-05,1.4097744360902054,-1.34711779448623,-4.448621553884724,-7.988721804511279,16.88596491228069,Q4(大),,2025-12
920592,华信永道,516,,,,,,5049,4533,2025-12-05,1.1725293132328396,-0.16750418760469454,3.134721225173487,-2.5604211533859833,-0.6460875807609345,Q4(大),,2025-12
300982,苏文电能,317,,,,,,4746,4429,2025-12-05,1.364113326337879,4.616998950682061,11.227701993704088,2.8856243441762963,22.08814270724031,Q4(大),,2025-12
688031,星环科技-U,213,,,,,,4527,4314,2025-12-05,4.893092105263164,1.8092105263157965,2.864583333333348,32.99067982456141,73.13596491228071,Q4(大),,2025-12
301125,腾亚精工,678,,,,,,4992,4314,2025-12-05,-1.1506849315068512,2.410958904109606,0.8767123287671152,-3.7260273972602675,2.8493150684931523,Q4(大),,2025-12
301100,风光股份,718,,,,,,4855,4137,2025-12-05,1.3091216216216228,-2.3226351351351426,-2.7027027027027084,-3.2094594594594517,-9.50168918918919,Q3,,2025-12
688323,瑞华泰,278,,,,,,4388,4110,2025-12-05,4.79725870930896,5.425471159337514,3.9406053683609166,25.69960022844089,28.212450028555104,Q3,,2025-12
300741,华宝股份,741,,,,,,4844,4103,2025-12-05,-0.9259259259259189,-0.5446623093681824,2.178649237472774,3.0501089324618924,1.089324618736387,Q3,,2025-12
688577,浙海德曼,1018,,,,,,5056,4038,2025-12-05,6.368421052631579,2.3947368421052717,0.035087719298254605,-19.86842105263158,-16.35087719298246,Q3,,2025-12
688292,浩瀚深度,710,,,,,,4602,3892,2025-12-05,-0.6808169803764419,-3.0436523828594186,0.8009611533840832,14.697637164597532,8.81057268722467,Q3,,2025-12
688496,清越科技,1221,,,,,,5088,3867,2025-12-05,-2.0467836257309857,-5.847953216374258,-11.549707602339188,-10.526315789473683,-13.304093567251464,Q3,,2025-12
920171,志晟信息,1464,,,,,,5327,3863,2025-12-05,5.83452893352463,9.13438546150167,6.360593017694871,16.59493065518891,18.89048302247729,Q3,,2025-12
301169,零点有数,1169,,,,,,4967,3798,2025-12-05,1.2101210121012063,0.9020902090209004,1.6941694169416932,3.8943894389438904,15.379537953795364,Q2,,2025-12
300749,顶固集创,82,,,,,,3833,3751,2025-12-05,-3.4482758620689613,-6.974921630094045,-12.14733542319748,-11.520376175548597,-6.974921630094045,Q2,,2025-12
688053,ST思科瑞,551,,,,,,4295,3744,2025-12-05,0.49170251997543435,5.654578979717284,11.985248924400738,11.401352181929925,15.488629379225571,Q2,,2025-12
002660,茂硕电源,86,,,,,,3746,3660,2025-12-05,1.0628019323671634,-3.961352657004835,-9.468599033816428,-10.241545893719817,-9.75845410628019,Q2,,2025-12
300614,百川畅银,1414,,,,,,5057,3643,2025-12-05,0.513196480938416,-0.6598240469208205,-6.085043988269801,-10.043988269794724,-5.4252199413489794,Q2,,2025-12
300921,南凌科技,701,,,,,,4291,3590,2025-12-05,1.2731006160164204,0.4517453798767779,-3.0800821355236097,-5.995893223819304,2.3819301848049257,Q2,,2025-12
920445,龙竹科技,541,,,,,,4078,3537,2025-12-05,2.2131147540983775,1.7213114754098369,0.4098360655737654,4.098360655737698,-2.1311475409836245,Q2,,2025-12
688114,华大智造,1441,,,,,,4480,3039,2025-12-06,,,,,,Q2,,2025-12
300695,兆丰股份,1310,,,,,,4016,2706,2025-12-06,,,,,,Q2,,2025-12
688003,天准科技,2400,,,,,,4481,2081,2025-12-06,,,,,,Q1(小),,2025-12
300533,冰川网络,1040,,,,,,3101,2061,2025-12-06,,,,,,Q1(小),,2025-12
300776,帝尔激光,1393,,,,,,3442,2049,2025-12-06,,,,,,Q1(小),,2025-12
688051,佳华科技,982,,,,,,2987,2005,2025-12-06,,,,,,Q1(小),,2025-12
300423,昇辉科技,1380,,,,,,3158,1778,2025-12-06,,,,,,Q1(小),,2025-12
000890,法尔胜,2369,,,,,,4036,1667,2025-12-06,,,,,,Q1(小),,2025-12
600578,京能电力,864,,,,,,2447,1583,2025-12-06,,,,,,Q1(小),,2025-12
605507,国邦医药,2080,,,,,,3602,1522,2025-12-06,,,,,,Q1(小),,2025-12
600649,城投控股,2300,,,,,,3819,1519,2025-12-06,,,,,,Q1(小),,2025-12
688223,晶科能源,995,,,,,,2329,1334,2025-12-06,,,,,,Q1(小),,2025-12
001896,豫能控股,2076,,,,,,3310,1234,2025-12-06,,,,,,Q1(小),,2025-12
000544,中原环保,2590,,,,,,3824,1234,2025-12-06,,,,,,Q1(小),,2025-12
002350,北京科锐,1303,,,,,,2503,1200,2025-12-06,,,,,,Q1(小),,2025-12
605018,长华集团,1885,,,,,,3085,1200,2025-12-06,,,,,,Q1(小),,2025-12
002783,凯龙股份,2357,,,,,,3553,1196,2025-12-06,,,,,,Q1(小),,2025-12
301636,泽润新能,3452,,,,,,4629,1177,2025-12-06,,,,,,Q1(小),,2025-12
002081,金螳螂,2559,,,,,,3726,1167,2025-12-06,,,,,,Q1(小),,2025-12
002990,盛视科技,1731,,,,,,2897,1166,2025-12-06,,,,,,Q1(小),,2025-12
688488,艾迪药业,797,,,,,,5252,4455,2025-12-07,,,,,,Q4(大),,2025-12
300911,亿田智能,790,,,,,,4914,4124,2025-12-07,,,,,,Q3,,2025-12
688443,智翔金泰-U,1011,,,,,,4999,3988,2025-12-07,,,,,,Q3,,2025-12
605286,同力天启,753,,,,,,4448,3695,2025-12-07,,,,,,Q2,,2025-12
688321,微芯生物,1089,,,,,,4659,3570,2025-12-07,,,,,,Q2,,2025-12
300165,ST天瑞,463,,,,,,3740,3277,2025-12-07,,,,,,Q2,,2025-12
688266,泽璟制药-U,1464,,,,,,4734,3270,2025-12-07,,,,,,Q2,,2025-12
688180,君实生物-U,623,,,,,,3767,3144,2025-12-07,,,,,,Q2,,2025-12
002675,东诚药业,1809,,,,,,4581,2772,2025-12-07,,,,,,Q2,,2025-12
000504,*ST生物,2081,,,,,,4549,2468,2025-12-07,,,,,,Q1(小),,2025-12
300174,元力股份,319,,,,,,2565,2246,2025-12-07,,,,,,Q1(小),,2025-12
002234,民和股份,1910,,,,,,4006,2096,2025-12-07,,,,,,Q1(小),,2025-12
688302,海创药业-U,3142,,,,,,5063,1921,2025-12-07,,,,,,Q1(小),,2025-12
688578,艾力斯,1691,,,,,,3527,1836,2025-12-07,,,,,,Q1(小),,2025-12
300558,贝达药业,1569,,,,,,3321,1752,2025-12-07,,,,,,Q1(小),,2025-12
301082,久盛电气,1068,,,,,,2816,1748,2025-12-07,,,,,,Q1(小),,2025-12
603376,大明电子,1094,,,,,,2811,1717,2025-12-07,,,,,,Q1(小),,2025-12
601965,中国汽研,2554,,,,,,4226,1672,2025-12-07,,,,,,Q1(小),,2025-12
301083,百胜智能,186,,,,,,1760,1574,2025-12-07,,,,,,Q1(小),,2025-12
688591,泰凌微,2336,,,,,,3807,1471,2025-12-07,,,,,,Q1(小),,2025-12
688325,赛微微电,206,,,,,,5070,4864,2025-12-08,-1.8280632411067255,-2.667984189723327,-5.701581027667979,-6.373517786561267,-8.79446640316206,Q4(大),,2025-12
688226,威腾电气,461,,,,,,4984,4523,2025-12-08,3.6986673918955715,2.556431873810161,4.677726407397342,7.125373946151736,9.00190372586347,Q4(大),,2025-12
688335,复洁科技,568,,,,,,4950,4382,2025-12-08,0.04486316733962603,-4.755495737999094,1.3907581875280517,0.5832211754150052,44.63885150291611,Q4(大),,2025-12
688272,富吉瑞,523,,,,,,4838,4315,2025-12-08,-7.211538461538458,-7.660256410256416,-10.641025641025648,-11.410256410256403,1.7307692307692246,Q4(大),,2025-12
002492,恒基达鑫,98,,,,,,4380,4282,2025-12-08,-0.8303677342823335,-3.9145907473309594,-5.693950177935935,-8.896797153024917,2.3724792408066575,Q4(大),,2025-12
301066,万事利,230,,,,,,4363,4133,2025-12-08,-0.2953337271116352,2.126402835203778,2.3036030714707723,2.835203780271711,15.298287064382743,Q3,,2025-12
688662,富信科技,904,,,,,,4969,4065,2025-12-08,-0.2721705602177438,25.175776820140605,21.75096393740077,9.231118167384889,40.00907235200724,Q3,,2025-12
688500,慧辰股份,652,,,,,,4714,4062,2025-12-08,5.708245243128962,-1.8322762508808932,-2.748414376321362,-9.55602536997886,-9.217758985200852,Q3,,2025-12
300553,集智股份,241,,,,,,4277,4036,2025-12-08,-3.7110834371108403,-5.230386052303859,-6.824408468244092,-8.966376089663763,-1.2204234122042412,Q3,,2025-12
002853,皮阿诺,101,,,,,,4121,4020,2025-12-08,9.975369458128093,33.12807881773401,49.692118226601,29.802955665024623,43.16502463054188,Q3,,2025-12
920068,天工股份,949,,,,,,4937,3988,2025-12-08,-3.346132748217223,3.1267142073505116,5.101481075150849,2.1941854086670265,7.78935820076796,Q3,,2025-12
301003,江苏博云,1075,,,,,,5062,3987,2025-12-08,-0.8642602948652822,-1.2963904422979233,0.6100660904931221,1.2709710218607118,8.642602948652755,Q3,,2025-12
603680,今创集团,100,,,,,,3960,3860,2025-12-08,1.35938827527613,16.652506372132557,18.776550552251493,18.096856414613427,42.5658453695837,Q3,,2025-12
688478,晶升股份,1168,,,,,,5028,3860,2025-12-08,-0.9041095890410911,-1.5890410958904089,0.4109589041095818,3.424657534246567,8.876712328767123,Q3,,2025-12
300700,岱勒新材,958,,,,,,4781,3823,2025-12-08,1.1437908496731986,0.32679738562091387,-0.6535947712418277,3.267973856209161,2.287581699346397,Q2,,2025-12
301321,翰博高新,1025,,,,,,4828,3803,2025-12-08,7.396449704142016,3.8461538461538547,1.775147928994092,13.78698224852073,16.09467455621303,Q2,,2025-12
002943,宇晶股份,103,,,,,,3890,3787,2025-12-08,3.348090758162714,3.4034311012728136,2.850027670171551,-1.63254012174876,38.24017708909795,Q2,,2025-12
300965,恒宇信通,204,,,,,,3931,3727,2025-12-08,-3.051465006831655,1.518141794443606,5.966297252163333,-1.0475178381660788,3.4461818733869665,Q2,,2025-12
688623,双元科技,1227,,,,,,4927,3700,2025-12-08,1.744186046511631,10.767926356589141,1.2596899224806002,1.380813953488369,27.785852713178283,Q2,,2025-12
301282,金禄电子,145,,,,,,3844,3699,2025-12-08,-2.071823204419898,0.7596685082872812,0.5179558011049634,-0.4143646408839796,1.6229281767955683,Q2,,2025-12
603373,安邦护卫,87,,,,,,4825,4738,2025-12-09,-5.653631284916205,-11.754189944134074,-15.553072625698327,-15.79888268156424,-10.972067039106136,Q4(大),,2025-12
300694,蠡湖股份,547,,,,,,4767,4220,2025-12-09,-1.6457680250783646,-6.034482758620685,-7.758620689655171,-8.150470219435736,-4.7805642633228835,Q4(大),,2025-12
300692,中赋科技,409,,,,,,4525,4116,2025-12-09,0.0,1.6930022573363512,-5.07900677200902,-6.546275395033863,-3.724604966139955,Q3,,2025-12
002346,柘中股份,76,,,,,,4178,4102,2025-12-09,6.256684491978626,2.99465240641712,-4.545454545454531,-4.866310160427812,10.588235294117654,Q3,,2025-12
300887,谱尼测试,302,,,,,,4365,4063,2025-12-09,-1.9495412844036664,0.0,-2.5229357798165264,-10.894495412844051,83.14220183486239,Q3,,2025-12
000029,深深房Ａ,501,,,,,,4438,3937,2025-12-09,2.0567667626491204,-4.154668860551203,-9.543397778691897,-4.154668860551203,-7.157548334018915,Q3,,2025-12
688603,天承科技,700,,,,,,4583,3883,2025-12-09,2.5883838383838453,-4.065656565656561,-4.318181818181821,0.7575757575757569,1.7171717171717171,Q3,,2025-12
002332,仙琚制药,388,,,,,,4198,3810,2025-12-09,-0.20964360587001352,-2.410901467505222,-5.5555555555555465,-5.136268343815498,-4.1928721174004036,Q2,,2025-12
920662,方盛股份,1527,,,,,,5332,3805,2025-12-09,1.132075471698113,4.905660377358512,4.905660377358512,12.264150943396235,14.452830188679243,Q2,,2025-12
300234,开尔新材,897,,,,,,4666,3769,2025-12-09,-2.177858439201452,-4.718693284936471,-8.52994555353902,-8.711433756805798,4.900181488203281,Q2,,2025-12
002995,天地在线,66,,,,,,3807,3741,2025-12-09,-2.6842105263158,-8.526315789473692,-14.368421052631586,-15.105263157894743,-6.421052631578938,Q2,,2025-12
301011,华立科技,1032,,,,,,4664,3632,2025-12-09,-1.6153846153846185,-3.076923076923077,-6.730769230769229,-3.0000000000000027,0.3076923076923199,Q2,,2025-12
300209,行云科技,152,,,,,,3674,3522,2025-12-09,-3.5541195476575194,-2.9079159935379795,-3.5541195476575194,-6.300484652665594,-11.308562197092087,Q2,,2025-12
300716,ST泉为,1569,,,,,,5085,3516,2025-12-09,-3.9076376554174064,-9.147424511545289,-13.854351687388988,-12.699822380106573,9.502664298401431,Q2,,2025-12
300863,卡倍亿,958,,,,,,4461,3503,2025-12-09,0.1836734693877684,-1.183673469387747,-1.0204081632653073,5.265306122448976,5.122448979591843,Q2,,2025-12
300701,森霸传感,676,,,,,,4171,3495,2025-12-09,3.57976653696499,0.46692607003890885,2.3346303501945664,5.214007782101171,6.536964980544746,Q2,,2025-12
605003,众望布艺,1398,,,,,,4835,3437,2025-12-09,1.0667720268668468,-5.7684709600948185,-9.561438166732506,-5.531410509679969,18.214144606874783,Q2,,2025-12
603116,红蜻蜓,1108,,,,,,4537,3429,2025-12-09,-2.7375201288244777,-9.178743961352664,-9.98389694041868,-7.568438003220612,1.61030595813203,Q2,,2025-12
920299,灿能电力,1417,,,,,,4819,3402,2025-12-09,-1.2077294685990392,18.55072463768115,5.942028985507242,8.067632850241546,3.04347826086957,Q2,,2025-12
603822,ST嘉澳,496,,,,,,3852,3356,2025-12-09,-5.0041307683229235,4.732680278531798,13.159447657264245,7.82485542310869,43.98678154136668,Q2,,2025-12
688480,赛恩斯,361,,,,,,5207,4846,2025-12-10,0.7879787428990204,-3.9398937144951462,-13.945391240608396,-9.19919369617006,20.743998533993047,Q4(大),,2025-12
301234,五洲医疗,264,,,,,,4968,4704,2025-12-10,-1.9585515827829636,3.324982919608299,0.204964700523802,-5.306308358005007,8.517421999544528,Q4(大),,2025-12
603506,南都物业,65,,,,,,4693,4628,2025-12-10,9.992598075499615,-10.36269430051815,-8.882309400444111,-0.814211695040723,-1.4803849000740166,Q4(大),,2025-12
301279,金道科技,73,,,,,,4327,4254,2025-12-10,-2.4992649220817453,-8.673919435460164,-15.554248750367549,-9.026756836224624,-1.9994119376653963,Q4(大),,2025-12
920023,田野股份,864,,,,,,5049,4185,2025-12-10,0.22522522522521182,-1.5765765765765827,0.0,13.963963963963955,3.828828828828823,Q3,,2025-12
300616,尚品宅配,505,,,,,,4655,4150,2025-12-10,-7.469717362045758,-10.026917900403776,-11.574697173620452,-4.104979811574694,-3.2301480484522083,Q3,,2025-12
300771,智莱科技,683,,,,,,4731,4048,2025-12-10,1.6594516594516717,4.256854256854248,12.409812409812426,12.337662337662337,20.12987012987013,Q3,,2025-12
000532,华金资本,57,,,,,,4093,4036,2025-12-10,-1.781170483460559,-3.8804071246819394,0.38167938931295,2.035623409669207,10.050890585241735,Q3,,2025-12
301575,艾芬达,532,,,,,,4460,3928,2025-12-10,-2.777238298698781,1.1458535637987932,-0.310739949504768,-4.214410565158289,1.1458535637987932,Q3,,2025-12
