lookback,buy_threshold,sell_threshold,min_deal_amount,n_positions,total_return,annual_return,max_drawdown,sharpe,index_return,index_annual,index_max_dd,excess_total,excess_annual,total_trades,wins,losses,win_rate,avg_return,avg_hold,avg_win,avg_loss,profit_factor
40,0.75,0.25,100000000.0,2,97.2626276242118,100.01664418513681,-16.423991315323615,1.791586348872362,14.67327530343101,14.994145826285887,-10.49157517012994,82.58935232078079,85.02249835885092,34,23,11,67.64705882352942,4.069991027907261,13.176470588235293,8.365582256760979,-4.91169972333233,1.7031949687440118
40,0.75,0.25,50000000.0,2,97.2626276242118,100.01664418513681,-16.423991315323615,1.791586348872362,14.67327530343101,14.994145826285887,-10.49157517012994,82.58935232078079,85.02249835885092,34,23,11,67.64705882352942,4.069991027907261,13.176470588235293,8.365582256760979,-4.91169972333233,1.7031949687440118
40,0.75,0.25,30000000.0,2,97.2626276242118,100.01664418513681,-16.423991315323615,1.791586348872362,14.67327530343101,14.994145826285887,-10.49157517012994,82.58935232078079,85.02249835885092,34,23,11,67.64705882352942,4.069991027907261,13.176470588235293,8.365582256760979,-4.91169972333233,1.7031949687440118
40,0.75,0.25,10000000.0,2,97.2626276242118,100.01664418513681,-16.423991315323615,1.791586348872362,14.67327530343101,14.994145826285887,-10.49157517012994,82.58935232078079,85.02249835885092,34,23,11,67.64705882352942,4.069991027907261,13.176470588235293,8.365582256760979,-4.91169972333233,1.7031949687440118
40,0.7,0.25,50000000.0,2,97.2626276242118,100.01664418513681,-16.423991315323615,1.791586348872362,14.67327530343101,14.994145826285887,-10.49157517012994,82.58935232078079,85.02249835885092,34,23,11,67.64705882352942,4.069991027907261,13.176470588235293,8.365582256760979,-4.91169972333233,1.7031949687440118
40,0.7,0.25,30000000.0,2,97.2626276242118,100.01664418513681,-16.423991315323615,1.791586348872362,14.67327530343101,14.994145826285887,-10.49157517012994,82.58935232078079,85.02249835885092,34,23,11,67.64705882352942,4.069991027907261,13.176470588235293,8.365582256760979,-4.91169972333233,1.7031949687440118
40,0.7,0.25,10000000.0,2,97.2626276242118,100.01664418513681,-16.423991315323615,1.791586348872362,14.67327530343101,14.994145826285887,-10.49157517012994,82.58935232078079,85.02249835885092,34,23,11,67.64705882352942,4.069991027907261,13.176470588235293,8.365582256760979,-4.91169972333233,1.7031949687440118
40,0.7,0.25,100000000.0,2,97.2626276242118,100.01664418513681,-16.423991315323615,1.791586348872362,14.67327530343101,14.994145826285887,-10.49157517012994,82.58935232078079,85.02249835885092,34,23,11,67.64705882352942,4.069991027907261,13.176470588235293,8.365582256760979,-4.91169972333233,1.7031949687440118
10,0.75,0.2,30000000.0,1,133.1649714678016,137.22837797673475,-19.60100196815174,1.785703907965067,14.67327530343101,14.994145826285887,-10.49157517012994,118.49169616437058,122.23423215044886,28,17,11,60.71428571428571,3.3932330928090844,8.535714285714286,9.087956148586555,-5.407702538847003,1.6805577014086712
10,0.85,0.2,30000000.0,1,133.1649714678016,137.22837797673475,-19.60100196815174,1.785703907965067,14.67327530343101,14.994145826285887,-10.49157517012994,118.49169616437058,122.23423215044886,28,17,11,60.71428571428571,3.3932330928090844,8.535714285714286,9.087956148586555,-5.407702538847003,1.6805577014086712
10,0.75,0.2,50000000.0,1,133.1649714678016,137.22837797673475,-19.60100196815174,1.785703907965067,14.67327530343101,14.994145826285887,-10.49157517012994,118.49169616437058,122.23423215044886,28,17,11,60.71428571428571,3.3932330928090844,8.535714285714286,9.087956148586555,-5.407702538847003,1.6805577014086712
10,0.7,0.2,100000000.0,1,133.1649714678016,137.22837797673475,-19.60100196815174,1.785703907965067,14.67327530343101,14.994145826285887,-10.49157517012994,118.49169616437058,122.23423215044886,28,17,11,60.71428571428571,3.3932330928090844,8.535714285714286,9.087956148586555,-5.407702538847003,1.6805577014086712
10,0.9,0.2,100000000.0,1,133.1649714678016,137.22837797673475,-19.60100196815174,1.785703907965067,14.67327530343101,14.994145826285887,-10.49157517012994,118.49169616437058,122.23423215044886,28,17,11,60.71428571428571,3.3932330928090844,8.535714285714286,9.087956148586555,-5.407702538847003,1.6805577014086712
10,0.8,0.2,10000000.0,1,133.1649714678016,137.22837797673475,-19.60100196815174,1.785703907965067,14.67327530343101,14.994145826285887,-10.49157517012994,118.49169616437058,122.23423215044886,28,17,11,60.71428571428571,3.3932330928090844,8.535714285714286,9.087956148586555,-5.407702538847003,1.6805577014086712
10,0.7,0.2,10000000.0,1,133.1649714678016,137.22837797673475,-19.60100196815174,1.785703907965067,14.67327530343101,14.994145826285887,-10.49157517012994,118.49169616437058,122.23423215044886,28,17,11,60.71428571428571,3.3932330928090844,8.535714285714286,9.087956148586555,-5.407702538847003,1.6805577014086712
10,0.8,0.2,30000000.0,1,133.1649714678016,137.22837797673475,-19.60100196815174,1.785703907965067,14.67327530343101,14.994145826285887,-10.49157517012994,118.49169616437058,122.23423215044886,28,17,11,60.71428571428571,3.3932330928090844,8.535714285714286,9.087956148586555,-5.407702538847003,1.6805577014086712
10,0.9,0.2,30000000.0,1,133.1649714678016,137.22837797673475,-19.60100196815174,1.785703907965067,14.67327530343101,14.994145826285887,-10.49157517012994,118.49169616437058,122.23423215044886,28,17,11,60.71428571428571,3.3932330928090844,8.535714285714286,9.087956148586555,-5.407702538847003,1.6805577014086712
10,0.7,0.2,50000000.0,1,133.1649714678016,137.22837797673475,-19.60100196815174,1.785703907965067,14.67327530343101,14.994145826285887,-10.49157517012994,118.49169616437058,122.23423215044886,28,17,11,60.71428571428571,3.3932330928090844,8.535714285714286,9.087956148586555,-5.407702538847003,1.6805577014086712
10,0.8,0.2,50000000.0,1,133.1649714678016,137.22837797673475,-19.60100196815174,1.785703907965067,14.67327530343101,14.994145826285887,-10.49157517012994,118.49169616437058,122.23423215044886,28,17,11,60.71428571428571,3.3932330928090844,8.535714285714286,9.087956148586555,-5.407702538847003,1.6805577014086712
10,0.75,0.2,100000000.0,1,133.1649714678016,137.22837797673475,-19.60100196815174,1.785703907965067,14.67327530343101,14.994145826285887,-10.49157517012994,118.49169616437058,122.23423215044886,28,17,11,60.71428571428571,3.3932330928090844,8.535714285714286,9.087956148586555,-5.407702538847003,1.6805577014086712
10,0.85,0.2,100000000.0,1,133.1649714678016,137.22837797673475,-19.60100196815174,1.785703907965067,14.67327530343101,14.994145826285887,-10.49157517012994,118.49169616437058,122.23423215044886,28,17,11,60.71428571428571,3.3932330928090844,8.535714285714286,9.087956148586555,-5.407702538847003,1.6805577014086712
10,0.75,0.2,10000000.0,1,133.1649714678016,137.22837797673475,-19.60100196815174,1.785703907965067,14.67327530343101,14.994145826285887,-10.49157517012994,118.49169616437058,122.23423215044886,28,17,11,60.71428571428571,3.3932330928090844,8.535714285714286,9.087956148586555,-5.407702538847003,1.6805577014086712
10,0.7,0.2,30000000.0,1,133.1649714678016,137.22837797673475,-19.60100196815174,1.785703907965067,14.67327530343101,14.994145826285887,-10.49157517012994,118.49169616437058,122.23423215044886,28,17,11,60.71428571428571,3.3932330928090844,8.535714285714286,9.087956148586555,-5.407702538847003,1.6805577014086712
10,0.85,0.2,50000000.0,1,133.1649714678016,137.22837797673475,-19.60100196815174,1.785703907965067,14.67327530343101,14.994145826285887,-10.49157517012994,118.49169616437058,122.23423215044886,28,17,11,60.71428571428571,3.3932330928090844,8.535714285714286,9.087956148586555,-5.407702538847003,1.6805577014086712
10,0.85,0.2,10000000.0,1,133.1649714678016,137.22837797673475,-19.60100196815174,1.785703907965067,14.67327530343101,14.994145826285887,-10.49157517012994,118.49169616437058,122.23423215044886,28,17,11,60.71428571428571,3.3932330928090844,8.535714285714286,9.087956148586555,-5.407702538847003,1.6805577014086712
10,0.9,0.2,50000000.0,1,133.1649714678016,137.22837797673475,-19.60100196815174,1.785703907965067,14.67327530343101,14.994145826285887,-10.49157517012994,118.49169616437058,122.23423215044886,28,17,11,60.71428571428571,3.3932330928090844,8.535714285714286,9.087956148586555,-5.407702538847003,1.6805577014086712
10,0.8,0.2,100000000.0,1,133.1649714678016,137.22837797673475,-19.60100196815174,1.785703907965067,14.67327530343101,14.994145826285887,-10.49157517012994,118.49169616437058,122.23423215044886,28,17,11,60.71428571428571,3.3932330928090844,8.535714285714286,9.087956148586555,-5.407702538847003,1.6805577014086712
10,0.9,0.2,10000000.0,1,133.1649714678016,137.22837797673475,-19.60100196815174,1.785703907965067,14.67327530343101,14.994145826285887,-10.49157517012994,118.49169616437058,122.23423215044886,28,17,11,60.71428571428571,3.3932330928090844,8.535714285714286,9.087956148586555,-5.407702538847003,1.6805577014086712
30,0.7,0.3,100000000.0,2,97.50034835287602,100.26260597128274,-15.94778597902094,1.781925936821624,14.67327530343101,14.994145826285887,-10.49157517012994,82.827073049445,85.26846014499685,46,30,16,65.21739130434783,2.965051758483886,9.956521739130435,7.871411936252096,-6.23437357483151,1.2625826543390652
30,0.7,0.3,10000000.0,2,97.50034835287602,100.26260597128274,-15.94778597902094,1.781925936821624,14.67327530343101,14.994145826285887,-10.49157517012994,82.827073049445,85.26846014499685,46,30,16,65.21739130434783,2.965051758483886,9.956521739130435,7.871411936252096,-6.23437357483151,1.2625826543390652
30,0.7,0.3,30000000.0,2,97.50034835287602,100.26260597128274,-15.94778597902094,1.781925936821624,14.67327530343101,14.994145826285887,-10.49157517012994,82.827073049445,85.26846014499685,46,30,16,65.21739130434783,2.965051758483886,9.956521739130435,7.871411936252096,-6.23437357483151,1.2625826543390652
30,0.7,0.3,50000000.0,2,97.50034835287602,100.26260597128274,-15.94778597902094,1.781925936821624,14.67327530343101,14.994145826285887,-10.49157517012994,82.827073049445,85.26846014499685,46,30,16,65.21739130434783,2.965051758483886,9.956521739130435,7.871411936252096,-6.23437357483151,1.2625826543390652
20,0.7,0.1,30000000.0,2,110.84850611795738,114.08299495650284,-20.99185443774464,1.777873462342908,14.67327530343101,14.994145826285887,-10.49157517012994,96.17523081452637,99.08884913021696,38,24,14,63.1578947368421,4.074253229504478,12.31578947368421,10.327308321671982,-6.6452697856398135,1.5540841312400768
20,0.7,0.1,50000000.0,2,110.84850611795738,114.08299495650284,-20.99185443774464,1.777873462342908,14.67327530343101,14.994145826285887,-10.49157517012994,96.17523081452637,99.08884913021696,38,24,14,63.1578947368421,4.074253229504478,12.31578947368421,10.327308321671982,-6.6452697856398135,1.5540841312400768
20,0.7,0.1,100000000.0,2,110.84850611795738,114.08299495650284,-20.99185443774464,1.777873462342908,14.67327530343101,14.994145826285887,-10.49157517012994,96.17523081452637,99.08884913021696,38,24,14,63.1578947368421,4.074253229504478,12.31578947368421,10.327308321671982,-6.6452697856398135,1.5540841312400768
20,0.7,0.1,10000000.0,2,110.84850611795738,114.08299495650284,-20.99185443774464,1.777873462342908,14.67327530343101,14.994145826285887,-10.49157517012994,96.17523081452637,99.08884913021696,38,24,14,63.1578947368421,4.074253229504478,12.31578947368421,10.327308321671982,-6.6452697856398135,1.5540841312400768
20,0.9,0.25,30000000.0,2,108.51824716118688,111.66897644431243,-20.99185443774464,1.7649031492237512,14.67327530343101,14.994145826285887,-10.49157517012994,93.84497185775587,96.67483061802655,49,33,16,67.3469387755102,3.2872551163681427,9.551020408163266,7.474860385122774,-5.349680750438286,1.3972535434961006
20,0.85,0.25,30000000.0,2,108.51824716118688,111.66897644431243,-20.99185443774464,1.7649031492237512,14.67327530343101,14.994145826285887,-10.49157517012994,93.84497185775587,96.67483061802655,49,33,16,67.3469387755102,3.2872551163681427,9.551020408163266,7.474860385122774,-5.349680750438286,1.3972535434961006
20,0.9,0.25,10000000.0,2,108.51824716118688,111.66897644431243,-20.99185443774464,1.7649031492237512,14.67327530343101,14.994145826285887,-10.49157517012994,93.84497185775587,96.67483061802655,49,33,16,67.3469387755102,3.2872551163681427,9.551020408163266,7.474860385122774,-5.349680750438286,1.3972535434961006
20,0.85,0.25,100000000.0,2,108.51824716118688,111.66897644431243,-20.99185443774464,1.7649031492237512,14.67327530343101,14.994145826285887,-10.49157517012994,93.84497185775587,96.67483061802655,49,33,16,67.3469387755102,3.2872551163681427,9.551020408163266,7.474860385122774,-5.349680750438286,1.3972535434961006
20,0.85,0.25,10000000.0,2,108.51824716118688,111.66897644431243,-20.99185443774464,1.7649031492237512,14.67327530343101,14.994145826285887,-10.49157517012994,93.84497185775587,96.67483061802655,49,33,16,67.3469387755102,3.2872551163681427,9.551020408163266,7.474860385122774,-5.349680750438286,1.3972535434961006
20,0.9,0.25,50000000.0,2,108.51824716118688,111.66897644431243,-20.99185443774464,1.7649031492237512,14.67327530343101,14.994145826285887,-10.49157517012994,93.84497185775587,96.67483061802655,49,33,16,67.3469387755102,3.2872551163681427,9.551020408163266,7.474860385122774,-5.349680750438286,1.3972535434961006
20,0.9,0.25,100000000.0,2,108.51824716118688,111.66897644431243,-20.99185443774464,1.7649031492237512,14.67327530343101,14.994145826285887,-10.49157517012994,93.84497185775587,96.67483061802655,49,33,16,67.3469387755102,3.2872551163681427,9.551020408163266,7.474860385122774,-5.349680750438286,1.3972535434961006
20,0.85,0.25,50000000.0,2,108.51824716118688,111.66897644431243,-20.99185443774464,1.7649031492237512,14.67327530343101,14.994145826285887,-10.49157517012994,93.84497185775587,96.67483061802655,49,33,16,67.3469387755102,3.2872551163681427,9.551020408163266,7.474860385122774,-5.349680750438286,1.3972535434961006
20,0.7,0.15,50000000.0,2,106.4126797092793,109.48819909600243,-20.99185443774464,1.7516968757072544,14.67327530343101,14.994145826285887,-10.49157517012994,91.73940440584829,94.49405326971655,44,30,14,68.18181818181817,3.6746254318758713,10.636363636363637,8.456042326688515,-6.571267914151226,1.2868205097038317
20,0.7,0.15,10000000.0,2,106.4126797092793,109.48819909600243,-20.99185443774464,1.7516968757072544,14.67327530343101,14.994145826285887,-10.49157517012994,91.73940440584829,94.49405326971655,44,30,14,68.18181818181817,3.6746254318758713,10.636363636363637,8.456042326688515,-6.571267914151226,1.2868205097038317
20,0.7,0.15,100000000.0,2,106.4126797092793,109.48819909600243,-20.99185443774464,1.7516968757072544,14.67327530343101,14.994145826285887,-10.49157517012994,91.73940440584829,94.49405326971655,44,30,14,68.18181818181817,3.6746254318758713,10.636363636363637,8.456042326688515,-6.571267914151226,1.2868205097038317
20,0.7,0.15,30000000.0,2,106.4126797092793,109.48819909600243,-20.99185443774464,1.7516968757072544,14.67327530343101,14.994145826285887,-10.49157517012994,91.73940440584829,94.49405326971655,44,30,14,68.18181818181817,3.6746254318758713,10.636363636363637,8.456042326688515,-6.571267914151226,1.2868205097038317
40,0.85,0.3,10000000.0,2,92.52906387134242,95.12025105427404,-16.06235305543828,1.7465814036701706,14.67327530343101,14.994145826285887,-10.49157517012994,77.8557885679114,80.12610522798815,42,27,15,64.28571428571429,3.243546713230135,10.666666666666666,8.35200803430572,-5.951683664705918,1.403301738604484
40,0.85,0.3,100000000.0,2,92.52906387134242,95.12025105427404,-16.06235305543828,1.7465814036701706,14.67327530343101,14.994145826285887,-10.49157517012994,77.8557885679114,80.12610522798815,42,27,15,64.28571428571429,3.243546713230135,10.666666666666666,8.35200803430572,-5.951683664705918,1.403301738604484
40,0.85,0.3,30000000.0,2,92.52906387134242,95.12025105427404,-16.06235305543828,1.7465814036701706,14.67327530343101,14.994145826285887,-10.49157517012994,77.8557885679114,80.12610522798815,42,27,15,64.28571428571429,3.243546713230135,10.666666666666666,8.35200803430572,-5.951683664705918,1.403301738604484
40,0.85,0.3,50000000.0,2,92.52906387134242,95.12025105427404,-16.06235305543828,1.7465814036701706,14.67327530343101,14.994145826285887,-10.49157517012994,77.8557885679114,80.12610522798815,42,27,15,64.28571428571429,3.243546713230135,10.666666666666666,8.35200803430572,-5.951683664705918,1.403301738604484
40,0.8,0.3,30000000.0,3,73.21475738955172,75.16767646798897,-14.576791192687837,1.7237317677538737,14.67327530343101,14.994145826285887,-10.49157517012994,58.54148208612071,60.17353064170308,66,42,24,63.63636363636363,2.5744878446744868,10.181818181818182,7.181313891156783,-5.487457736669532,1.308677758585398
40,0.8,0.3,10000000.0,3,73.21475738955172,75.16767646798897,-14.576791192687837,1.7237317677538737,14.67327530343101,14.994145826285887,-10.49157517012994,58.54148208612071,60.17353064170308,66,42,24,63.63636363636363,2.5744878446744868,10.181818181818182,7.181313891156783,-5.487457736669532,1.308677758585398
40,0.8,0.3,50000000.0,3,73.21475738955172,75.16767646798897,-14.576791192687837,1.7237317677538737,14.67327530343101,14.994145826285887,-10.49157517012994,58.54148208612071,60.17353064170308,66,42,24,63.63636363636363,2.5744878446744868,10.181818181818182,7.181313891156783,-5.487457736669532,1.308677758585398
40,0.8,0.3,100000000.0,3,73.21475738955172,75.16767646798897,-14.576791192687837,1.7237317677538737,14.67327530343101,14.994145826285887,-10.49157517012994,58.54148208612071,60.17353064170308,66,42,24,63.63636363636363,2.5744878446744868,10.181818181818182,7.181313891156783,-5.487457736669532,1.308677758585398
40,0.7,0.3,100000000.0,3,72.6035392217728,74.53697534763575,-14.384867394643216,1.7186693608011658,14.67327530343101,14.994145826285887,-10.49157517012994,57.930263918341794,59.54282952134986,67,43,24,64.17910447761194,2.4844441966762902,10.029850746268657,6.943282305804859,-5.504307415512394,1.2614270573327908
40,0.7,0.3,50000000.0,3,72.6035392217728,74.53697534763575,-14.384867394643216,1.7186693608011658,14.67327530343101,14.994145826285887,-10.49157517012994,57.930263918341794,59.54282952134986,67,43,24,64.17910447761194,2.4844441966762902,10.029850746268657,6.943282305804859,-5.504307415512394,1.2614270573327908
40,0.7,0.3,30000000.0,3,72.6035392217728,74.53697534763575,-14.384867394643216,1.7186693608011658,14.67327530343101,14.994145826285887,-10.49157517012994,57.930263918341794,59.54282952134986,67,43,24,64.17910447761194,2.4844441966762902,10.029850746268657,6.943282305804859,-5.504307415512394,1.2614270573327908
40,0.7,0.3,10000000.0,3,72.6035392217728,74.53697534763575,-14.384867394643216,1.7186693608011658,14.67327530343101,14.994145826285887,-10.49157517012994,57.930263918341794,59.54282952134986,67,43,24,64.17910447761194,2.4844441966762902,10.029850746268657,6.943282305804859,-5.504307415512394,1.2614270573327908
40,0.85,0.2,10000000.0,3,74.12293063026421,76.10488212132351,-12.414583501884263,1.7119164051229427,14.67327530343101,14.994145826285887,-10.49157517012994,59.449655326833195,61.110736295037626,50,32,17,64.0,3.548372875333192,13.44,8.424445714056185,-5.421389357831666,1.5539274451642815
40,0.85,0.2,30000000.0,3,74.12293063026421,76.10488212132351,-12.414583501884263,1.7119164051229427,14.67327530343101,14.994145826285887,-10.49157517012994,59.449655326833195,61.110736295037626,50,32,17,64.0,3.548372875333192,13.44,8.424445714056185,-5.421389357831666,1.5539274451642815
40,0.85,0.2,50000000.0,3,74.12293063026421,76.10488212132351,-12.414583501884263,1.7119164051229427,14.67327530343101,14.994145826285887,-10.49157517012994,59.449655326833195,61.110736295037626,50,32,17,64.0,3.548372875333192,13.44,8.424445714056185,-5.421389357831666,1.5539274451642815
40,0.85,0.2,100000000.0,3,74.12293063026421,76.10488212132351,-12.414583501884263,1.7119164051229427,14.67327530343101,14.994145826285887,-10.49157517012994,59.449655326833195,61.110736295037626,50,32,17,64.0,3.548372875333192,13.44,8.424445714056185,-5.421389357831666,1.5539274451642815
30,0.85,0.15,30000000.0,2,99.07062454630746,101.88747032004608,-19.149726785956652,1.7090365555117422,14.67327530343101,14.994145826285887,-10.49157517012994,84.39734924287644,86.89332449376019,38,25,12,65.78947368421053,4.166013459800158,12.052631578947368,9.417872417336998,-6.428191580084912,1.4650889445352522
30,0.85,0.15,50000000.0,2,99.07062454630746,101.88747032004608,-19.149726785956652,1.7090365555117422,14.67327530343101,14.994145826285887,-10.49157517012994,84.39734924287644,86.89332449376019,38,25,12,65.78947368421053,4.166013459800158,12.052631578947368,9.417872417336998,-6.428191580084912,1.4650889445352522
30,0.85,0.15,10000000.0,2,99.07062454630746,101.88747032004608,-19.149726785956652,1.7090365555117422,14.67327530343101,14.994145826285887,-10.49157517012994,84.39734924287644,86.89332449376019,38,25,12,65.78947368421053,4.166013459800158,12.052631578947368,9.417872417336998,-6.428191580084912,1.4650889445352522
30,0.85,0.15,100000000.0,2,99.07062454630746,101.88747032004608,-19.149726785956652,1.7090365555117422,14.67327530343101,14.994145826285887,-10.49157517012994,84.39734924287644,86.89332449376019,38,25,12,65.78947368421053,4.166013459800158,12.052631578947368,9.417872417336998,-6.428191580084912,1.4650889445352522
40,0.75,0.3,100000000.0,3,72.84373137550466,74.78481834552728,-14.580226731335452,1.707180562703594,14.67327530343101,14.994145826285887,-10.49157517012994,58.17045607207365,59.7906725192414,66,42,24,63.63636363636363,2.560216353007712,10.181818181818182,7.118684728261873,-5.417103303687071,1.314112788548198
40,0.75,0.3,50000000.0,3,72.84373137550466,74.78481834552728,-14.580226731335452,1.707180562703594,14.67327530343101,14.994145826285887,-10.49157517012994,58.17045607207365,59.7906725192414,66,42,24,63.63636363636363,2.560216353007712,10.181818181818182,7.118684728261873,-5.417103303687071,1.314112788548198
40,0.75,0.3,10000000.0,3,72.84373137550466,74.78481834552728,-14.580226731335452,1.707180562703594,14.67327530343101,14.994145826285887,-10.49157517012994,58.17045607207365,59.7906725192414,66,42,24,63.63636363636363,2.560216353007712,10.181818181818182,7.118684728261873,-5.417103303687071,1.314112788548198
40,0.75,0.3,30000000.0,3,72.84373137550466,74.78481834552728,-14.580226731335452,1.707180562703594,14.67327530343101,14.994145826285887,-10.49157517012994,58.17045607207365,59.7906725192414,66,42,24,63.63636363636363,2.560216353007712,10.181818181818182,7.118684728261873,-5.417103303687071,1.314112788548198
30,0.75,0.3,100000000.0,3,81.83194416539492,84.06430432846793,-23.584122581127986,1.7027693806261752,14.67327530343101,14.994145826285887,-10.49157517012994,67.1586688619639,69.07015850218204,78,51,27,65.38461538461539,2.3499576952761334,8.807692307692308,7.020174516688337,-6.471562967391364,1.084772651067647
30,0.75,0.3,50000000.0,3,81.83194416539492,84.06430432846793,-23.584122581127986,1.7027693806261752,14.67327530343101,14.994145826285887,-10.49157517012994,67.1586688619639,69.07015850218204,78,51,27,65.38461538461539,2.3499576952761334,8.807692307692308,7.020174516688337,-6.471562967391364,1.084772651067647
30,0.75,0.3,30000000.0,3,81.83194416539492,84.06430432846793,-23.584122581127986,1.7027693806261752,14.67327530343101,14.994145826285887,-10.49157517012994,67.1586688619639,69.07015850218204,78,51,27,65.38461538461539,2.3499576952761334,8.807692307692308,7.020174516688337,-6.471562967391364,1.084772651067647
30,0.75,0.3,10000000.0,3,81.83194416539492,84.06430432846793,-23.584122581127986,1.7027693806261752,14.67327530343101,14.994145826285887,-10.49157517012994,67.1586688619639,69.07015850218204,78,51,27,65.38461538461539,2.3499576952761334,8.807692307692308,7.020174516688337,-6.471562967391364,1.084772651067647
10,0.75,0.2,50000000.0,2,97.18412709271213,99.93542360626047,-23.746907286985845,1.6999914104035865,14.67327530343101,14.994145826285887,-10.49157517012994,82.51085178928112,84.94127777997458,57,35,22,61.40350877192983,2.6452968633837353,8.385964912280702,7.9414177303524776,-5.780349970430172,1.3738645187536076
10,0.75,0.2,100000000.0,2,97.18412709271213,99.93542360626047,-23.746907286985845,1.6999914104035865,14.67327530343101,14.994145826285887,-10.49157517012994,82.51085178928112,84.94127777997458,57,35,22,61.40350877192983,2.6452968633837353,8.385964912280702,7.9414177303524776,-5.780349970430172,1.3738645187536076
10,0.75,0.2,30000000.0,2,97.18412709271213,99.93542360626047,-23.746907286985845,1.6999914104035865,14.67327530343101,14.994145826285887,-10.49157517012994,82.51085178928112,84.94127777997458,57,35,22,61.40350877192983,2.6452968633837353,8.385964912280702,7.9414177303524776,-5.780349970430172,1.3738645187536076
10,0.9,0.2,50000000.0,2,97.18412709271213,99.93542360626047,-23.746907286985845,1.6999914104035865,14.67327530343101,14.994145826285887,-10.49157517012994,82.51085178928112,84.94127777997458,57,35,22,61.40350877192983,2.6452968633837353,8.385964912280702,7.9414177303524776,-5.780349970430172,1.3738645187536076
10,0.8,0.2,100000000.0,2,97.18412709271213,99.93542360626047,-23.746907286985845,1.6999914104035865,14.67327530343101,14.994145826285887,-10.49157517012994,82.51085178928112,84.94127777997458,57,35,22,61.40350877192983,2.6452968633837353,8.385964912280702,7.9414177303524776,-5.780349970430172,1.3738645187536076
10,0.8,0.2,30000000.0,2,97.18412709271213,99.93542360626047,-23.746907286985845,1.6999914104035865,14.67327530343101,14.994145826285887,-10.49157517012994,82.51085178928112,84.94127777997458,57,35,22,61.40350877192983,2.6452968633837353,8.385964912280702,7.9414177303524776,-5.780349970430172,1.3738645187536076
10,0.7,0.2,50000000.0,2,97.18412709271213,99.93542360626047,-23.746907286985845,1.6999914104035865,14.67327530343101,14.994145826285887,-10.49157517012994,82.51085178928112,84.94127777997458,57,35,22,61.40350877192983,2.6452968633837353,8.385964912280702,7.9414177303524776,-5.780349970430172,1.3738645187536076
10,0.75,0.2,10000000.0,2,97.18412709271213,99.93542360626047,-23.746907286985845,1.6999914104035865,14.67327530343101,14.994145826285887,-10.49157517012994,82.51085178928112,84.94127777997458,57,35,22,61.40350877192983,2.6452968633837353,8.385964912280702,7.9414177303524776,-5.780349970430172,1.3738645187536076
10,0.8,0.2,10000000.0,2,97.18412709271213,99.93542360626047,-23.746907286985845,1.6999914104035865,14.67327530343101,14.994145826285887,-10.49157517012994,82.51085178928112,84.94127777997458,57,35,22,61.40350877192983,2.6452968633837353,8.385964912280702,7.9414177303524776,-5.780349970430172,1.3738645187536076
10,0.85,0.2,100000000.0,2,97.18412709271213,99.93542360626047,-23.746907286985845,1.6999914104035865,14.67327530343101,14.994145826285887,-10.49157517012994,82.51085178928112,84.94127777997458,57,35,22,61.40350877192983,2.6452968633837353,8.385964912280702,7.9414177303524776,-5.780349970430172,1.3738645187536076
10,0.7,0.2,10000000.0,2,97.18412709271213,99.93542360626047,-23.746907286985845,1.6999914104035865,14.67327530343101,14.994145826285887,-10.49157517012994,82.51085178928112,84.94127777997458,57,35,22,61.40350877192983,2.6452968633837353,8.385964912280702,7.9414177303524776,-5.780349970430172,1.3738645187536076
10,0.85,0.2,50000000.0,2,97.18412709271213,99.93542360626047,-23.746907286985845,1.6999914104035865,14.67327530343101,14.994145826285887,-10.49157517012994,82.51085178928112,84.94127777997458,57,35,22,61.40350877192983,2.6452968633837353,8.385964912280702,7.9414177303524776,-5.780349970430172,1.3738645187536076
10,0.8,0.2,50000000.0,2,97.18412709271213,99.93542360626047,-23.746907286985845,1.6999914104035865,14.67327530343101,14.994145826285887,-10.49157517012994,82.51085178928112,84.94127777997458,57,35,22,61.40350877192983,2.6452968633837353,8.385964912280702,7.9414177303524776,-5.780349970430172,1.3738645187536076
10,0.9,0.2,10000000.0,2,97.18412709271213,99.93542360626047,-23.746907286985845,1.6999914104035865,14.67327530343101,14.994145826285887,-10.49157517012994,82.51085178928112,84.94127777997458,57,35,22,61.40350877192983,2.6452968633837353,8.385964912280702,7.9414177303524776,-5.780349970430172,1.3738645187536076
10,0.9,0.2,100000000.0,2,97.18412709271213,99.93542360626047,-23.746907286985845,1.6999914104035865,14.67327530343101,14.994145826285887,-10.49157517012994,82.51085178928112,84.94127777997458,57,35,22,61.40350877192983,2.6452968633837353,8.385964912280702,7.9414177303524776,-5.780349970430172,1.3738645187536076
10,0.85,0.2,30000000.0,2,97.18412709271213,99.93542360626047,-23.746907286985845,1.6999914104035865,14.67327530343101,14.994145826285887,-10.49157517012994,82.51085178928112,84.94127777997458,57,35,22,61.40350877192983,2.6452968633837353,8.385964912280702,7.9414177303524776,-5.780349970430172,1.3738645187536076
10,0.7,0.2,30000000.0,2,97.18412709271213,99.93542360626047,-23.746907286985845,1.6999914104035865,14.67327530343101,14.994145826285887,-10.49157517012994,82.51085178928112,84.94127777997458,57,35,22,61.40350877192983,2.6452968633837353,8.385964912280702,7.9414177303524776,-5.780349970430172,1.3738645187536076
